iso3,Year,inform_ph,gain,inform_ph_class,gain_class
BIH,2002,37,48.3255175037903,Medium,Medium
BIH,2003,37,48.4783065576363,Medium,Medium
BIH,2004,37,49.2752052311283,Medium,Medium
BIH,2005,37,48.6336218803038,Medium,Medium
BIH,2006,37,47.6539027782086,Medium,Medium
BIH,2007,37,47.9047272938558,Medium,Medium
BIH,2008,37,48.4877868012007,Medium,Medium
BIH,2009,37,48.4627051033441,Medium,Medium
BIH,2010,37,48.5859904489024,Medium,Medium
BIH,2011,37,49.1596292067334,Medium,Medium
BIH,2012,37,49.6849228152332,Medium,Medium
BIH,2013,37,50.486049181972,Medium,Low
BIH,2014,37,51.470451966133,Medium,Low
BIH,2015,37,50.6461911313927,Medium,Low
BIH,2016,37,51.007135139882,Medium,Low
BIH,2017,36,51.270542889577,Medium,Low
BIH,2018,36,51.3718063392897,Medium,Low
BIH,2019,37,50.870841229454,Medium,Low
BIH,2020,37,50.6982579716588,Medium,Low
BIH,2021,39,50.8703620730676,Medium,Low
BIH,2022,38,50.9754584318309,Medium,Low
BIH,2023,39,50.9754584318309,Medium,Low
BIH,2024,38,50.9754584318309,Medium,Low
BIH,2025,38,50.9754584318309,Medium,Low
BLR,1995,24,49.980092503932,Low,Medium
BLR,1996,24,50.374102939545,Low,Low
BLR,1997,24,50.3036595915236,Low,Low
BLR,1998,24,50.7027912426826,Low,Low
BLR,1999,24,50.7303724438193,Low,Low
BLR,2000,24,50.4447569544635,Low,Low
BLR,2001,24,50.5762280909563,Low,Low
BLR,2002,24,50.5817502479293,Low,Low
BLR,2003,24,51.8835952929838,Low,Low
BLR,2004,24,51.8169086759596,Low,Low
BLR,2005,24,51.8759179531002,Low,Low
BLR,2006,24,49.5404439818069,Low,Medium
BLR,2007,24,50.6575118984233,Low,Low
BLR,2008,24,51.7149229825445,Low,Low
BLR,2009,24,53.9731095990491,Low,Low
BLR,2010,24,53.9850730746251,Low,Low
BLR,2011,24,54.7325321809107,Low,Low
BLR,2012,24,56.1366873989458,Low,Low
BLR,2013,24,56.2970704006506,Low,Low
BLR,2014,24,55.8890841500198,Low,Low
BLR,2015,24,55.7628893119468,Low,Low
BLR,2016,24,56.9873158918719,Low,Low
BLR,2017,23,58.1988535213257,Low,Low
BLR,2018,23,58.5465590826904,Low,Low
BLR,2019,23,59.1784839426363,Low,Low
BLR,2020,22,57.8535710319499,Low,Low
BLR,2021,23,57.63828334426,Low,Low
BLR,2022,23,57.0584842439868,Low,Low
BLR,2023,23,57.0584842439868,Low,Low
BLR,2024,23,57.0584842439868,Low,Low
BLR,2025,23,57.0584842439868,Low,Low
BLZ,1995,39,43.9243937389476,Medium,High
BLZ,1996,39,44.3441389586884,Medium,High
BLZ,1997,39,44.2178182186143,Medium,High
BLZ,1998,39,44.5763685544256,Medium,High
BLZ,1999,39,44.5267603993186,Medium,High
BLZ,2000,39,44.8107856096033,Medium,High
BLZ,2001,39,44.794783577675,Medium,High
BLZ,2002,39,45.6448118789558,Medium,Medium
BLZ,2003,39,45.8020094939688,Medium,Medium
BLZ,2004,39,44.7436525773485,Medium,High
BLZ,2005,39,45.7895155802464,Medium,Medium
BLZ,2006,39,43.0249708289965,Medium,High
BLZ,2007,39,42.9030245620521,Medium,High
BLZ,2008,39,42.9874532582268,Medium,High
BLZ,2009,39,43.2480497096116,Medium,High
BLZ,2010,39,43.1647282024886,Medium,High
BLZ,2011,39,42.7862505037165,Medium,High
BLZ,2012,39,43.229994948591,Medium,High
BLZ,2013,39,43.8504917529539,Medium,High
BLZ,2014,39,42.9001838686008,Medium,High
BLZ,2015,39,43.5056463229666,Medium,High
BLZ,2016,39,43.5259180870909,Medium,High
BLZ,2017,38,43.5178953583816,Medium,High
BLZ,2018,39,43.5379828949682,Medium,High
BLZ,2019,39,43.2956256661434,Medium,High
BLZ,2020,39,43.536040495727,Medium,High
BLZ,2021,39,43.2450060444275,Medium,High
BLZ,2022,38,43.6756129142065,Medium,High
BLZ,2023,38,43.6756129142065,Medium,High
BLZ,2024,38,43.6756129142065,Medium,High
BLZ,2025,38,43.6756129142065,Medium,High
BOL,1995,48,41.3238486393837,Medium,High
BOL,1996,48,41.4846191053695,Medium,High
BOL,1997,48,41.7559661449423,Medium,High
BOL,1998,48,41.9827933870642,Medium,High
BOL,1999,48,41.7347779054565,Medium,High
BOL,2000,48,41.3703780051665,Medium,High
BOL,2001,48,41.4487516145276,Medium,High
BOL,2002,48,41.0764466417148,Medium,High
BOL,2003,48,41.0395983153036,Medium,High
BOL,2004,48,41.4529245388865,Medium,High
BOL,2005,48,39.961802056546,Medium,Very high
BOL,2006,48,39.7895759719327,Medium,Very high
BOL,2007,48,40.0249038782414,Medium,High
BOL,2008,48,40.1583414510353,Medium,High
BOL,2009,48,40.4348354778613,Medium,High
BOL,2010,48,40.8450842432051,Medium,High
BOL,2011,48,41.0495201038056,Medium,High
BOL,2012,48,40.7621664810635,Medium,High
BOL,2013,48,41.1819072542137,Medium,High
BOL,2014,48,41.015047919055,Medium,High
BOL,2015,48,40.819713406787,Medium,High
BOL,2016,48,41.2991722447051,Medium,High
BOL,2017,47,41.9380325672791,Medium,High
BOL,2018,47,42.0326588098632,Medium,High
BOL,2019,47,41.765104969554,Medium,High
BOL,2020,47,41.8689913328375,Medium,High
BOL,2021,47,41.6953455359161,Medium,High
BOL,2022,47,41.6456083085503,Medium,High
BOL,2023,47,41.6456083085503,Medium,High
BOL,2024,47,41.6456083085503,Medium,High
BOL,2025,47,41.6456083085503,Medium,High
BRA,1995,38,47.1894842072004,Medium,Medium
BRA,1996,38,47.1525763482496,Medium,Medium
BRA,1997,38,47.3015868222609,Medium,Medium
BRA,1998,38,47.4239257884876,Medium,Medium
BRA,1999,38,47.7789845436778,Medium,Medium
BRA,2000,38,48.1611560478936,Medium,Medium
BRA,2001,38,48.4555316730293,Medium,Medium
BRA,2002,38,48.8602820604149,Medium,Medium
BRA,2003,38,48.8745512048013,Medium,Medium
BRA,2004,38,48.7320032242026,Medium,Medium
BRA,2005,38,49.2907705673503,Medium,Medium
BRA,2006,38,50.9192573746237,Medium,Low
BRA,2007,38,51.1526166296329,Medium,Low
BRA,2008,38,51.6361884907093,Medium,Low
BRA,2009,38,52.4887193143307,Medium,Low
BRA,2010,38,53.3610482037391,Medium,Low
BRA,2011,38,53.5220492516574,Medium,Low
BRA,2012,38,53.4723044346136,Medium,Low
BRA,2013,38,53.5146996339569,Medium,Low
BRA,2014,38,49.3084148880661,Medium,Medium
BRA,2015,38,49.0811793224341,Medium,Medium
BRA,2016,38,49.3407308052341,Medium,Medium
BRA,2017,38,49.1070294452725,Medium,Medium
BRA,2018,38,49.0538374258226,Medium,Medium
BRA,2019,38,49.2525882435654,Medium,Medium
BRA,2020,38,49.5164566296685,Medium,Medium
BRA,2021,38,49.3996815980349,Medium,Medium
BRA,2022,38,49.5237815073322,Medium,Medium
BRA,2023,38,49.5237815073322,Medium,Medium
BRA,2024,38,49.5237815073322,Medium,Medium
BRA,2025,38,49.5237815073322,Medium,Medium
BRB,1995,30,55.7570604606742,Low,Low
BRB,1996,30,55.7868973127351,Low,Low
BRB,1997,30,55.8686332521295,Low,Low
BRB,1998,30,55.9953710121362,Low,Low
BRB,1999,30,56.1785443507683,Low,Low
BRB,2000,30,56.6179692104342,Low,Low
BRB,2001,30,56.6675273478667,Low,Low
BRB,2002,30,56.3227451791048,Low,Low
BRB,2003,30,56.7695332356762,Low,Low
BRB,2004,30,57.5669507755152,Low,Low
BRB,2005,30,58.6373661741178,Low,Low
BRB,2006,30,61.8241660329549,Low,Very low
BRB,2007,30,62.2826262876189,Low,Very low
BRB,2008,30,62.4624864953373,Low,Very low
BRB,2009,30,61.679298537884,Low,Very low
BRB,2010,30,62.7690009419871,Low,Very low
BRB,2011,30,63.6209935916983,Low,Very low
BRB,2012,30,57.6950407495495,Low,Low
BRB,2013,30,57.8915444991375,Low,Low
BRB,2014,30,57.4401255541511,Low,Low
BRB,2015,30,58.0536981126207,Low,Low
BRB,2016,30,57.2384538237481,Low,Low
BRB,2017,31,57.8959776033403,Low,Low
BRB,2018,31,57.5169995789886,Low,Low
BRB,2019,31,57.6847235686236,Low,Low
BRB,2020,31,58.2200821638031,Low,Low
BRB,2021,32,60.8849839750145,Low,Very low
BRB,2022,31,61.0602203697946,Low,Very low
BRB,2023,31,61.0602203697946,Low,Very low
BRB,2024,31,61.0602203697946,Low,Very low
BRB,2025,31,61.0602203697946,Low,Very low
BRN,1995,29,50.5069583479475,Low,Low
BRN,1996,29,50.599019218071,Low,Low
BRN,1997,29,50.2258545887816,Low,Low
BRN,1998,29,49.7894951676412,Low,Medium
BRN,1999,29,50.0156659708334,Low,Low
BRN,2000,29,50.2081705611946,Low,Low
BRN,2001,29,50.5074163342464,Low,Low
BRN,2002,29,50.9051847430856,Low,Low
BRN,2003,29,51.1406230309733,Low,Low
BRN,2004,29,51.7471983056211,Low,Low
BRN,2005,29,52.4229449961635,Low,Low
BRN,2006,29,55.6374601268442,Low,Low
BRN,2007,29,51.8332415054309,Low,Low
BRN,2008,29,51.9618529445128,Low,Low
BRN,2009,29,53.2431143289395,Low,Low
BRN,2010,29,53.6147033104035,Low,Low
BRN,2011,29,53.6002093571361,Low,Low
BRN,2012,29,53.708675088907,Low,Low
BRN,2013,29,53.8764390938682,Low,Low
BRN,2014,29,54.7568674362747,Low,Low
BRN,2015,29,54.4876003824881,Low,Low
BRN,2016,29,54.6208877200445,Low,Low
BRN,2017,29,54.620305863804,Low,Low
BRN,2018,28,55.8364794346751,Low,Low
BRN,2019,28,55.4032134247034,Low,Low
BRN,2020,28,56.255917705285,Low,Low
BRN,2021,28,56.3595906358516,Low,Low
BRN,2022,28,56.5352977090286,Low,Low
BRN,2023,28,56.5352977090286,Low,Low
BRN,2024,28,56.5352977090286,Low,Low
BRN,2025,28,56.5352977090286,Low,Low
BTN,1995,37,41.6845997974334,Medium,High
BTN,1996,37,41.645077814317,Medium,High
BTN,1997,37,41.596784759819,Medium,High
BTN,1998,37,41.5614891804623,Medium,High
BTN,1999,37,41.4679211293631,Medium,High
BTN,2000,37,41.3771823430043,Medium,High
BTN,2001,37,40.6507623097391,Medium,High
BTN,2002,37,41.3625434096466,Medium,High
BTN,2003,37,42.4671865202188,Medium,High
BTN,2004,37,41.5943018513442,Medium,High
BTN,2005,37,42.2306487611041,Medium,High
BTN,2006,37,40.7584445138182,Medium,High
BTN,2007,37,42.2688171578116,Medium,High
BTN,2008,37,43.275107662356,Medium,High
BTN,2009,37,43.2821992955535,Medium,High
BTN,2010,37,42.6668447436376,Medium,High
BTN,2011,37,42.7835766160359,Medium,High
BTN,2012,37,43.1713814834777,Medium,High
BTN,2013,37,43.6042946138681,Medium,High
BTN,2014,37,45.2267138837635,Medium,Medium
BTN,2015,37,45.6287907816588,Medium,Medium
BTN,2016,37,47.2579787496879,Medium,Medium
BTN,2017,36,47.7674720385833,Medium,Medium
BTN,2018,35,48.2599955021502,Medium,Medium
BTN,2019,36,48.4177847465888,Medium,Medium
BTN,2020,36,48.6514353943143,Medium,Medium
BTN,2021,35,47.3462180044391,Medium,Medium
BTN,2022,35,47.5644627682313,Medium,Medium
BTN,2023,35,47.5644627682313,Medium,Medium
BTN,2024,35,47.5644627682313,Medium,Medium
BTN,2025,35,47.5644627682313,Medium,Medium
BWA,1995,34,43.7278901314924,Low,High
BWA,1996,34,43.7846497009255,Low,High
BWA,1997,34,44.0436888180548,Low,High
BWA,1998,34,44.3591898546079,Low,High
BWA,1999,34,44.6211794773596,Low,High
BWA,2000,34,44.7993057838673,Low,High
BWA,2001,34,44.8465586340605,Low,High
BWA,2002,34,44.7591846178941,Low,High
BWA,2003,34,45.777692449393,Low,Medium
BWA,2004,34,45.3451682356239,Low,Medium
BWA,2005,34,46.0580588458996,Low,Medium
BWA,2006,34,45.4531848506324,Low,Medium
BWA,2007,34,45.5018973388635,Low,Medium
BWA,2008,34,45.8604861910282,Low,Medium
BWA,2009,34,46.2255237370756,Low,Medium
BWA,2010,34,46.4310760650208,Low,Medium
BWA,2011,34,46.5986828249702,Low,Medium
BWA,2012,34,47.2743286562511,Low,Medium
BWA,2013,34,47.3295854711814,Low,Medium
BWA,2014,34,48.601279794902,Low,Medium
BWA,2015,34,48.5604804805295,Low,Medium
BWA,2016,34,49.6457617442881,Low,Medium
BWA,2017,34,49.1761230417747,Low,Medium
BWA,2018,32,50.0835652489018,Low,Low
BWA,2019,32,50.0562344348688,Low,Low
BWA,2020,31,49.9754319010783,Low,Medium
BWA,2021,32,50.1399510856564,Low,Low
BWA,2022,32,50.0061593505728,Low,Low
BWA,2023,31,50.0061593505728,Low,Low
BWA,2024,31,50.0061593505728,Low,Low
BWA,2025,32,50.0061593505728,Low,Low
CAF,1995,51,34.2743244517314,High,Very high
CAF,1996,51,34.3692901137471,High,Very high
CAF,1997,51,34.1473859529863,High,Very high
CAF,1998,51,34.1444093187702,High,Very high
CAF,1999,51,34.0506900069522,High,Very high
CAF,2000,51,33.7621707183456,High,Very high
CAF,2001,51,34.132881547431,High,Very high
CAF,2002,51,33.8562751279839,High,Very high
CAF,2003,51,33.5578830527512,High,Very high
CAF,2004,51,33.2298047327694,High,Very high
CAF,2005,51,32.0221540596876,High,Very high
CAF,2006,51,29.7404823504951,High,Very high
CAF,2007,51,29.0234451527226,High,Very high
CAF,2008,51,29.0467413951606,High,Very high
CAF,2009,51,28.2284874636438,High,Very high
CAF,2010,51,27.8862548469846,High,Very high
CAF,2011,51,27.4436606637548,High,Very high
CAF,2012,51,28.0800378362526,High,Very high
CAF,2013,51,26.849122143315,High,Very high
CAF,2014,51,26.5451568032438,High,Very high
CAF,2015,51,26.9533690450323,High,Very high
CAF,2016,51,28.0096166117011,High,Very high
CAF,2017,52,27.6644390240305,High,Very high
CAF,2018,52,27.5600834674217,High,Very high
CAF,2019,52,27.8358001047937,High,Very high
CAF,2020,52,27.5816660919247,High,Very high
CAF,2021,51,27.7260413931327,High,Very high
CAF,2022,51,27.8948032007839,High,Very high
CAF,2023,51,27.8948032007839,High,Very high
CAF,2024,55,27.8948032007839,High,Very high
CAF,2025,54,27.8948032007839,High,Very high
CAN,1995,30,65.2690962339508,Low,Very low
CAN,1996,30,65.344379497809,Low,Very low
CAN,1997,30,65.4885537027613,Low,Very low
CAN,1998,30,65.3375492176883,Low,Very low
CAN,1999,30,65.7354940820306,Low,Very low
CAN,2000,30,66.040389149378,Low,Very low
CAN,2001,30,66.0684730148066,Low,Very low
CAN,2002,30,66.0924191654087,Low,Very low
CAN,2003,30,66.0619382905055,Low,Very low
CAN,2004,30,66.8434399119998,Low,Very low
CAN,2005,30,67.5092542747348,Low,Very low
CAN,2006,30,69.7632943436011,Low,Very low
CAN,2007,30,69.8072618570326,Low,Very low
CAN,2008,30,70.0436153842665,Low,Very low
CAN,2009,30,70.1234894980723,Low,Very low
CAN,2010,30,69.1393679844455,Low,Very low
CAN,2011,30,69.5303143735239,Low,Very low
CAN,2012,30,69.479403648728,Low,Very low
CAN,2013,30,69.6147114507003,Low,Very low
CAN,2014,30,70.2642783768752,Low,Very low
CAN,2015,30,69.8680611886937,Low,Very low
CAN,2016,30,69.3320281840585,Low,Very low
CAN,2017,31,69.1025555269835,Low,Very low
CAN,2018,30,68.5795517005027,Low,Very low
CAN,2019,30,68.5627962465424,Low,Very low
CAN,2020,31,68.229841142471,Low,Very low
CAN,2021,30,68.4720204998033,Low,Very low
CAN,2022,31,68.4584473544698,Low,Very low
CAN,2023,31,68.4584473544698,Low,Very low
CAN,2024,31,68.4584473544698,Low,Very low
CAN,2025,31,68.4584473544698,Low,Very low
CHE,1995,14,65.8964487522185,Very low,Very low
CHE,1996,14,65.9196412734399,Very low,Very low
CHE,1997,14,66.1585202033528,Very low,Very low
CHE,1998,14,66.4004466098605,Very low,Very low
CHE,1999,14,66.8412915381229,Very low,Very low
CHE,2000,14,67.2119711107186,Very low,Very low
CHE,2001,14,67.338603075274,Very low,Very low
CHE,2002,14,67.4959975624459,Very low,Very low
CHE,2003,14,67.4012041836648,Very low,Very low
CHE,2004,14,67.4368011538731,Very low,Very low
CHE,2005,14,67.9915716052937,Very low,Very low
CHE,2006,14,70.2164731984953,Very low,Very low
CHE,2007,14,70.939709015467,Very low,Very low
CHE,2008,14,70.9273501785116,Very low,Very low
CHE,2009,14,70.6474770566302,Very low,Very low
CHE,2010,14,71.4140053171847,Very low,Very low
CHE,2011,14,71.2443374104098,Very low,Very low
CHE,2012,14,71.3217620559389,Very low,Very low
CHE,2013,14,71.7681348388887,Very low,Very low
CHE,2014,14,72.4291433864261,Very low,Very low
CHE,2015,14,72.2862443635226,Very low,Very low
CHE,2016,14,71.5678824389867,Very low,Very low
CHE,2017,14,72.288109744687,Very low,Very low
CHE,2018,14,72.173929667183,Very low,Very low
CHE,2019,14,72.1591993838705,Very low,Very low
CHE,2020,14,71.9696577066592,Very low,Very low
CHE,2021,14,71.9830319190052,Very low,Very low
CHE,2022,14,72.1233021696052,Very low,Very low
CHE,2023,14,72.1233021696052,Very low,Very low
CHE,2024,14,72.1233021696052,Very low,Very low
CHE,2025,14,72.1233021696052,Very low,Very low
CHL,1995,38,54.0906290597828,Medium,Low
CHL,1996,38,54.1071463481048,Medium,Low
CHL,1997,38,53.7644895537165,Medium,Low
CHL,1998,38,53.4309907503235,Medium,Low
CHL,1999,38,53.9274439152851,Medium,Low
CHL,2000,38,54.5802227368686,Medium,Low
CHL,2001,38,54.9746963981981,Medium,Low
CHL,2002,38,55.4768570265672,Medium,Low
CHL,2003,38,54.9822578241794,Medium,Low
CHL,2004,38,55.3555505646108,Medium,Low
CHL,2005,38,56.1509633912247,Medium,Low
CHL,2006,38,56.9959015859483,Medium,Low
CHL,2007,38,57.5395675219109,Medium,Low
CHL,2008,38,57.8276068475395,Medium,Low
CHL,2009,38,57.6973695755248,Medium,Low
CHL,2010,38,58.3358748111344,Medium,Low
CHL,2011,38,58.7436601462185,Medium,Low
CHL,2012,38,59.7851177448916,Medium,Low
CHL,2013,38,60.1543526331994,Medium,Very low
CHL,2014,38,61.4136977453255,Medium,Very low
CHL,2015,38,61.0803082459263,Medium,Very low
CHL,2016,38,60.2151995826789,Medium,Very low
CHL,2017,38,60.1642275623663,Medium,Very low
CHL,2018,37,60.5074867509321,Medium,Very low
CHL,2019,37,60.092537852414,Medium,Very low
CHL,2020,37,60.0336846232983,Medium,Very low
CHL,2021,37,60.2082897188141,Medium,Very low
CHL,2022,37,60.1223990438853,Medium,Very low
CHL,2023,37,60.1223990438853,Medium,Very low
CHL,2024,37,60.1223990438853,Medium,Very low
CHL,2025,37,60.1223990438853,Medium,Very low
CHN,1995,50,49.2775058031245,High,Medium
CHN,1996,50,49.4701400573962,High,Medium
CHN,1997,50,49.4458370494329,High,Medium
CHN,1998,50,49.382289747179,High,Medium
CHN,1999,50,49.5058551365828,High,Medium
CHN,2000,50,49.7360378455698,High,Medium
CHN,2001,50,49.5677525148986,High,Medium
CHN,2002,50,49.4890194338164,High,Medium
CHN,2003,50,49.2416351062566,High,Medium
CHN,2004,50,49.561610767967,High,Medium
CHN,2005,50,51.0311672382776,High,Low
CHN,2006,50,55.087129670625,High,Low
CHN,2007,50,55.9497399950396,High,Low
CHN,2008,50,57.0593504553952,High,Low
CHN,2009,50,57.8297822066421,High,Low
CHN,2010,50,59.8210062341954,High,Low
CHN,2011,50,60.1896511010515,High,Very low
CHN,2012,50,60.4593756405772,High,Very low
CHN,2013,50,60.8633719763494,High,Very low
CHN,2014,50,53.7279266568902,High,Low
CHN,2015,50,54.4183298909314,High,Low
CHN,2016,50,54.5307914699057,High,Low
CHN,2017,50,55.1062955703594,High,Low
CHN,2018,49,55.4272452284868,Medium,Low
CHN,2019,49,58.7792552223681,Medium,Low
CHN,2020,47,59.6683457376396,Medium,Low
CHN,2021,47,59.9998682267017,Medium,Low
CHN,2022,46,60.1825822630599,Medium,Very low
CHN,2023,47,60.1825822630599,Medium,Very low
CHN,2024,47,60.1825822630599,Medium,Very low
CHN,2025,47,60.1825822630599,Medium,Very low
CIV,1995,45,40.3453562933257,Medium,High
CIV,1996,45,40.4160374165886,Medium,High
CIV,1997,45,40.1477404960948,Medium,High
CIV,1998,45,39.7712066717482,Medium,Very high
CIV,1999,45,38.8482924230019,Medium,Very high
CIV,2000,45,38.0646122921808,Medium,Very high
CIV,2001,45,37.8232609102008,Medium,Very high
CIV,2002,45,37.6104431407535,Medium,Very high
CIV,2003,45,37.33587644452,Medium,Very high
CIV,2004,45,36.6605716630026,Medium,Very high
CIV,2005,45,36.001529208082,Medium,Very high
CIV,2006,45,33.9980346919528,Medium,Very high
CIV,2007,45,34.7154832477317,Medium,Very high
CIV,2008,45,34.6267204910465,Medium,Very high
CIV,2009,45,34.9705420737607,Medium,Very high
CIV,2010,45,34.3247512258581,Medium,Very high
CIV,2011,45,34.1962578808273,Medium,Very high
CIV,2012,45,34.9348525528408,Medium,Very high
CIV,2013,45,36.1209936905137,Medium,Very high
CIV,2014,45,37.842805498009,Medium,Very high
CIV,2015,45,38.8291801369565,Medium,Very high
CIV,2016,45,39.8127736483596,Medium,Very high
CIV,2017,44,39.8996630852446,Medium,Very high
CIV,2018,44,40.4371372480618,Medium,High
CIV,2019,44,40.8070196690493,Medium,High
CIV,2020,43,40.9363980363884,Medium,High
CIV,2021,44,41.222805825005,Medium,High
CIV,2022,44,41.6495573851431,Medium,High
CIV,2023,43,41.6495573851431,Medium,High
CIV,2024,43,41.6495573851431,Medium,High
CIV,2025,43,41.6495573851431,Medium,High
CMR,1995,44,38.0382097161053,Medium,Very high
CMR,1996,44,38.1580735334395,Medium,Very high
CMR,1997,44,38.4220839963111,Medium,Very high
CMR,1998,44,38.7384652695376,Medium,Very high
CMR,1999,44,38.7592848371942,Medium,Very high
CMR,2000,44,38.8073791114195,Medium,Very high
CMR,2001,44,38.9523989054186,Medium,Very high
CMR,2002,44,38.819660211407,Medium,Very high
CMR,2003,44,39.5305249346091,Medium,Very high
CMR,2004,44,39.7149044441467,Medium,Very high
CMR,2005,44,39.0424981267577,Medium,Very high
CMR,2006,44,37.9548362663891,Medium,Very high
CMR,2007,44,37.8328595229301,Medium,Very high
CMR,2008,44,37.6755846840137,Medium,Very high
CMR,2009,44,37.5890786044834,Medium,Very high
CMR,2010,44,37.5139698769166,Medium,Very high
CMR,2011,44,37.6200482437525,Medium,Very high
CMR,2012,44,38.1562187221736,Medium,Very high
CMR,2013,44,38.2895446138787,Medium,Very high
CMR,2014,44,38.3327924992383,Medium,Very high
CMR,2015,44,38.3014689970622,Medium,Very high
CMR,2016,44,38.8595217290445,Medium,Very high
CMR,2017,44,38.821313319039,Medium,Very high
CMR,2018,44,38.681974012828,Medium,Very high
CMR,2019,44,38.6677179327665,Medium,Very high
CMR,2020,44,38.7707040870053,Medium,Very high
CMR,2021,44,38.5155194808014,Medium,Very high
CMR,2022,44,38.6711690279113,Medium,Very high
CMR,2023,44,38.6711690279113,Medium,Very high
CMR,2024,45,38.6711690279113,Medium,Very high
CMR,2025,45,38.6711690279113,Medium,Very high
COD,1995,55,33.3329833336614,High,Very high
COD,1996,55,33.2500889261213,High,Very high
COD,1997,55,33.1661866622041,High,Very high
